PROJECT,IPT,RESP,WBS ID,DESCRIPTION,CEC,COMPANY,PERF,MILSTD,CLIN,CHARGE #,YYYYMM,BCWS HRS/UTS,BCWP HRS/UTS,ACT HRS/UTS,ETC HRS/UTS,E
LRIP9B,HBX,HBX,AF38811H,AF38 Weight & Balances Test,,,,,,LAF38811H,201312,,,,1,L
LRIP9B,HBX,HBX,AF38811H,AF38 Weight & Balances Test,,,,,,LAF38811H,201401,,,,1,L
LRIP9B,HBX,HBX,AF38811H,AF38 Weight & Balances Test,,,,,,LAF38811H,201402,,,,2,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201104,,,,14,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201105,,,,10,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201106,,,,10,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201107,,,,15,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201108,,,,15,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201109,,,,19,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201110,,,,10,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201111,,,,33,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201112,,,,32,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201201,,,,12.5,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201202,,,,12.5,L
LRIP9B,HDX,HDX,AF38813H,AF38 Static Proof Tests,,,,,,LAF38813H,201203,,,,0,L
LRIP9B,HEX,HEX,AF38815H,AF38 Section 1400 Support,,,,,,LAF38815H,201207,,,,29.4,L
LRIP9B,HEX,HEX,AF38815H,AF38 Section 1400 Support,,,,,,LAF38815H,201208,,,,32,L
LRIP9B,HEX,HEX,AF38815H,AF38 Section 1400 Support,,,,,,LAF38815H,201209,,,,32,L
LRIP9B,HEX,HEX,AF38815H,AF38 Section 1400 Support,,,,,,LAF38815H,201210,,,,20,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201210,,,,53,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201211,,,,100,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201212,,,,1.354501608,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201301,,,,1.185176849,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201302,,,,1.354501608,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201303,,,,1.354501608,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201304,,,,1.93562701,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201305,,,,1.224276527,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201306,,,,1.354501608,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201307,,,,1.305401929,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201308,,,,1.354501608,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201309,,,,1.224276527,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201310,,,,1.93562701,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201311,,,,1.154051447,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201312,,,,0.893601286,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201401,,,,1.054951768,L
LRIP9B,HJX,HJX,AF38819H,AF38 AV Flight Test Support,,,,,,LAF38819H,201402,,,,1.354501608,L
LRIP9B,HEX,HEX,AF38818H,AF38 AV IPT Sect 1100 Support,,,,,,LAF38818H,201210,,,,39.18367347,L
LRIP9B,HEX,HEX,AF38818H,AF38 AV IPT Sect 1100 Support,,,,,,LAF38818H,201211,,,,37.2244898,L
LRIP9B,HEX,HEX,AF38818H,AF38 AV IPT Sect 1100 Support,,,,,,LAF38818H,201212,,,,39.18367347,L
LRIP9B,HEX,HEX,AF38818H,AF38 AV IPT Sect 1100 Support,,,,,,LAF38818H,201301,,,,45.06122449,L
LRIP9B,HEX,HEX,AF38818H,AF38 AV IPT Sect 1100 Support,,,,,,LAF38818H,201302,,,,39.18367347,L
LRIP9B,HEX,HEX,AF38818H,AF38 AV IPT Sect 1100 Support,,,,,,LAF38818H,201303,,,,39.18367347,L
LRIP9B,HEX,HEX,AF38818H,AF38 AV IPT Sect 1100 Support,,,,,,LAF38818H,201304,,,,48.97959184,L
LRIP9B,HEX,HEX,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201103,,,,115,L
LRIP9B,HEX,HEX,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201104,,,,34,L
LRIP9B,HEX,HEX,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201105,,,,77.5,L
LRIP9B,HEX,HEX,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201106,,,,36.5,L
LRIP9B,HEX,HEX,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201107,,,,34.1,L
LRIP9B,HEX,HEX,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201108,,,,0,L
LRIP9B,HEX,HEX,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201110,,,,10,L
LRIP9B,HEX,HEX,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201111,,,,4,L
LRIP9B,HEX,HEX,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201112,,,,0,L
LRIP9B,HDX,HDX,R9110703-813H0030,CR GH20703 Rivetless Nut plates,,,,,,LR9110703,201103,,,,30,L
LRIP9B,HDX,HDX,R9110703-813H0030,CR GH20703 Rivetless Nut plates,,,,,,LR9110703,201104,,,,5,L
LRIP9B,HDX,HDX,R921123R-813H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201103,,,,15,L
LRIP9B,HDX,HDX,R921123R-813H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201104,,,,45,L
LRIP9B,HDX,HDX,R921123R-813H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201105,,,,37,L
LRIP9B,HDX,HDX,R921123R-813H0030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201106,,,,14.7,L
LRIP9B,HDX,HDX,R921123R-3J470030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201104,,,,12,L
LRIP9B,HDX,HDX,R921123R-3J470030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201105,,,,5.7,L
LRIP9B,HDX,HDX,R921123R-3J470030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201106,,,,19.9,L
LRIP9B,HDX,HDX,R921123R-3J470030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201112,,,,0,L
LRIP9B,HEX,HEX,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201103,,,,28,L
LRIP9B,HEX,HEX,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201104,,,,27.5,L
LRIP9B,HEX,HEX,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201105,,,,2,L
LRIP9B,HEX,HEX,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201106,,,,25.5,L
LRIP9B,HEX,HEX,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201107,,,,25.5,L
LRIP9B,HEX,HEX,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201108,,,,6.1,L
LRIP9B,HEX,HEX,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201109,,,,36.5,L
LRIP9B,HEX,HEX,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201110,,,,0,L
LRIP9B,HEX,HEX,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201111,,,,5,L
LRIP9B,HEX,HEX,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,,,,,LR921123R,201112,,,,0,L
LRIP9B,HDX,HDX,R9110703-3J470030,CR GH20703 Rivetless Nut plates,,,,,,LR9110703,201103,,,,10,L
LRIP9B,HDX,HDX,R9110703-3J470030,CR GH20703 Rivetless Nut plates,,,,,,LR9110703,201104,,,,5,L
LRIP9B,HDX,HDX,R9110703-3J470030,CR GH20703 Rivetless Nut plates,,,,,,LR9110703,201112,,,,0,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201203,,,,968,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201204,,,,1737,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201205,,,,1337,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201206,,,,1767,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201207,,,,929,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201208,,,,1737,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201209,,,,960,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201210,,,,1737,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201211,,,,1729,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201212,,,,2537,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201301,,,,2552,L
LRIP9B,HHX,HHX,R9AI9G07,Palmdale PAI Support,,,,,,LR9AI9G07,201302,,,,2746,L
LRIP9B,HEX,HEX,R9ACTHEX,ACTUATOR ASSEMBLY,,,,,,LR9ACTHEX,201111,,,,120,L
LRIP9B,HEX,HEX,R9ACTHEX,ACTUATOR ASSEMBLY,,,,,,LR9ACTHEX,201112,,,,39.95,L
LRIP9B,HEX,HEX,R9ACTHEX,ACTUATOR ASSEMBLY,,,,,,LR9ACTHEX,201201,,,,100.3,L
LRIP9B,HEX,HEX,R9ACTHEX,ACTUATOR ASSEMBLY,,,,,,LR9ACTHEX,201202,,,,967.75,L
LRIP9B,HEX,HEX,RAM37HEX,AF37 RAM Air Door Actuators,,,,,,LRAM37HEX,201201,,,,7,L
LRIP9B,HEX,HEX,RAM37HEX,AF37 RAM Air Door Actuators,,,,,,LRAM37HEX,201202,,,,119,L
LRIP9B,HEX,HEX,RAM38HEX,AF38 RAM Air Door Actuators,,,,,,LRAM38HEX,201201,,,,7,L
LRIP9B,HEX,HEX,RAM38HEX,AF38 RAM Air Door Actuators,,,,,,LRAM38HEX,201202,,,,119,L
LRIP9B,HHX,HHX,EIS20HHX,EISS20 Install/Flight Test,,,,,,LEIS20HHX,201212,,,,32,L
LRIP9B,HHX,HHX,EIS20HHX,EISS20 Install/Flight Test,,,,,,LEIS20HHX,201301,,,,113.9,L
LRIP9B,HHX,HHX,EIS20HHX,EISS20 Install/Flight Test,,,,,,LEIS20HHX,201302,,,,102.4,L
LRIP9B,HHX,HHX,EIS20HHX,EISS20 Install/Flight Test,,,,,,LEIS20HHX,201303,,,,102.4,L
LRIP9B,HHX,HHX,EIS20HHX,EISS20 Install/Flight Test,,,,,,LEIS20HHX,201304,,,,130.5,L
LRIP9B,HHX,HHX,EIS20HHX,EISS20 Install/Flight Test,,,,,,LEIS20HHX,201305,,,,96.6,L
LRIP9B,HHX,HHX,EIS20HHX,EISS20 Install/Flight Test,,,,,,LEIS20HHX,201306,,,,51.2,L
LRIP9B,HEX,HEX,EIS20HEX,EISS20 AV IPT Sect. 1100 Support,,,,,,LEIS20HEX,201212,,,,12,L
LRIP9B,HEX,HEX,EIS20HEX,EISS20 AV IPT Sect. 1100 Support,,,,,,LEIS20HEX,201301,,,,13.8,L
LRIP9B,HEX,HEX,EIS20HEX,EISS20 AV IPT Sect. 1100 Support,,,,,,LEIS20HEX,201302,,,,12,L
LRIP9B,HEX,HEX,EIS20HEX,EISS20 AV IPT Sect. 1100 Support,,,,,,LEIS20HEX,201303,,,,12,L
LRIP9B,HEX,HEX,EIS20HEX,EISS20 AV IPT Sect. 1100 Support,,,,,,LEIS20HEX,201304,,,,15,L
LRIP9B,HEX,HEX,EIS21HEX,EISS21 AV IPT Sect. 1100 Support,,,,,,LEIS21HEX,201303,,,,10.125,L
LRIP9B,HEX,HEX,EIS21HEX,EISS21 AV IPT Sect. 1100 Support,,,,,,LEIS21HEX,201304,,,,12.65625,L
LRIP9B,HEX,HEX,EIS21HEX,EISS21 AV IPT Sect. 1100 Support,,,,,,LEIS21HEX,201305,,,,9.61875,L
LRIP9B,HEX,HEX,EIS21HEX,EISS21 AV IPT Sect. 1100 Support,,,,,,LEIS21HEX,201306,,,,10.125,L
LRIP9B,HEX,HEX,EIS21HEX,EISS21 AV IPT Sect. 1100 Support,,,,,,LEIS21HEX,201307,,,,12.15,L
LRIP9B,HEX,HEX,EIS21HEX,EISS21 AV IPT Sect. 1100 Support,,,,,,LEIS21HEX,201308,,,,10.125,L
LRIP9B,HHX,HHX,EIS21HHX,EISS21 Install/Flight Test,,,,,,LEIS21HHX,201303,,,,36.1,L
LRIP9B,HHX,HHX,EIS21HHX,EISS21 Install/Flight Test,,,,,,LEIS21HHX,201304,,,,91.9,L
LRIP9B,HHX,HHX,EIS21HHX,EISS21 Install/Flight Test,,,,,,LEIS21HHX,201305,,,,68,L
LRIP9B,HHX,HHX,EIS21HHX,EISS21 Install/Flight Test,,,,,,LEIS21HHX,201306,,,,72.1,L
LRIP9B,HHX,HHX,EIS21HHX,EISS21 Install/Flight Test,,,,,,LEIS21HHX,201307,,,,84.3,L
LRIP9B,HHX,HHX,EIS21HHX,EISS21 Install/Flight Test,,,,,,LEIS21HHX,201308,,,,72.1,L
LRIP9B,HHX,HHX,EIS21HHX,EISS21 Install/Flight Test,,,,,,LEIS21HHX,201309,,,,68,L
LRIP9B,HHX,HHX,EIS21HHX,EISS21 Install/Flight Test,,,,,,LEIS21HHX,201310,,,,90.6,L
LRIP9B,HHX,HHX,EIS21HHX,EISS21 Install/Flight Test,,,,,,LEIS21HHX,201311,,,,45.1,L
LRIP9B,HJX,HJX,EIS20HJX,EISS20 AV IPT Flight Test Support,,,,,,LEIS20HJX,201212,,,,4,L
LRIP9B,HJX,HJX,EIS20HJX,EISS20 AV IPT Flight Test Support,,,,,,LEIS20HJX,201301,,,,5,L
LRIP9B,HJX,HJX,EIS20HJX,EISS20 AV IPT Flight Test Support,,,,,,LEIS20HJX,201302,,,,5,L
LRIP9B,HJX,HJX,EIS20HJX,EISS20 AV IPT Flight Test Support,,,,,,LEIS20HJX,201303,,,,5,L
LRIP9B,HJX,HJX,EIS20HJX,EISS20 AV IPT Flight Test Support,,,,,,LEIS20HJX,201304,,,,5,L
LRIP9B,HJX,HJX,EIS21HJX,EISS21 AV IPT Flight Test Support,,,,,,LEIS21HJX,201303,,,,4,L
LRIP9B,HJX,HJX,EIS21HJX,EISS21 AV IPT Flight Test Support,,,,,,LEIS21HJX,201304,,,,4,L
LRIP9B,HJX,HJX,EIS21HJX,EISS21 AV IPT Flight Test Support,,,,,,LEIS21HJX,201305,,,,4,L
LRIP9B,HJX,HJX,EIS21HJX,EISS21 AV IPT Flight Test Support,,,,,,LEIS21HJX,201306,,,,4,L
LRIP9B,HJX,HJX,EIS21HJX,EISS21 AV IPT Flight Test Support,,,,,,LEIS21HJX,201307,,,,4,L
LRIP9B,HJX,HJX,EIS21HJX,EISS21 AV IPT Flight Test Support,,,,,,LEIS21HJX,201308,,,,4,L
LRIP9P,HEX,HEX,R9ASIHEX-818H,ASIP InLine Sect 1100 Support- Labor,A InLine,,,,,LR9ASIHEX,201201,,,,0,L
LRIP9P,HEX,HEX,R9ASIHEX-818H,ASIP InLine Sect 1100 Support- Labor,A InLine,,,,,LR9ASIHEX,201202,,,,0,L
LRIP9P,HEX,HEX,R9ASIHEX-818H,ASIP InLine Sect 1100 Support- Labor,A InLine,,,,,LR9ASIHEX,201203,,,,73.31125828,L
LRIP9P,HEX,HEX,R9ASIHEX-818H,ASIP InLine Sect 1100 Support- Labor,A InLine,,,,,LR9ASIHEX,201204,,,,58.64900662,L
LRIP9P,HEX,HEX,R9ASIHEX-818H,ASIP InLine Sect 1100 Support- Labor,A InLine,,,,,LR9ASIHEX,201205,,,,58.64900662,L
LRIP9P,HEX,HEX,R9ASIHEX-818H,ASIP InLine Sect 1100 Support- Labor,A InLine,,,,,LR9ASIHEX,201206,,,,70.37880795,L
LRIP9P,HEX,HEX,R9ASIHEX-818H,ASIP InLine Sect 1100 Support- Labor,A InLine,,,,,LR9ASIHEX,201207,,,,52.78410596,L
LRIP9P,HEX,HEX,R9ASIHEX-818H,ASIP InLine Sect 1100 Support- Labor,A InLine,,,,,LR9ASIHEX,201208,,,,58.64900662,L
LRIP9P,HEX,HEX,R9ASIHEX-818H,ASIP InLine Sect 1100 Support- Labor,A InLine,,,,,LR9ASIHEX,201209,,,,70.37880795,L
LRIP9P,HJX,HJX,R9ASIHJX-819H,ASIP InLine Flight Test Supt -Labor,A InLine,,,,,LR9ASIHJX,201203,,,,0.003023256,L
LRIP9P,HJX,HJX,R9ASIHJX-819H,ASIP InLine Flight Test Supt -Labor,A InLine,,,,,LR9ASIHJX,201204,,,,20.62015504,L
LRIP9P,HJX,HJX,R9ASIHJX-819H,ASIP InLine Flight Test Supt -Labor,A InLine,,,,,LR9ASIHJX,201205,,,,20.62015504,L
LRIP9P,HJX,HJX,R9ASIHJX-819H,ASIP InLine Flight Test Supt -Labor,A InLine,,,,,LR9ASIHJX,201206,,,,24.74418605,L
LRIP9P,HJX,HJX,R9ASIHJX-819H,ASIP InLine Flight Test Supt -Labor,A InLine,,,,,LR9ASIHJX,201207,,,,21.64813953,L
LRIP9P,HJX,HJX,R9ASIHJX-819H,ASIP InLine Flight Test Supt -Labor,A InLine,,,,,LR9ASIHJX,201208,,,,20.62015504,L
LRIP9P,HJX,HJX,R9ASIHJX-819H,ASIP InLine Flight Test Supt -Labor,A InLine,,,,,LR9ASIHJX,201209,,,,24.74418605,L
LRIP9P,HHX,HHX,R9A01HHX-4A1G,ASIP InLine 01 FT/Installation/Fuel Ops Spt,A InLine,,,,,LR9A01HHX,201204,,,,425.1,L
LRIP9P,HHX,HHX,R9A01HHX-4A1G,ASIP InLine 01 FT/Installation/Fuel Ops Spt,A InLine,,,,,LR9A01HHX,201205,,,,519.58,L
LRIP9P,HHX,HHX,R9A01HHX-4A1G,ASIP InLine 01 FT/Installation/Fuel Ops Spt,A InLine,,,,,LR9A01HHX,201206,,,,165.32,L
LRIP9P,HHX,HHX,R9A02HHX-4A1G,ASIP InLine 02 FT/Installation/Fuel Ops Spt,A InLine,,,,,LR9A02HHX,201207,,,,304.35,L
LRIP9P,HHX,HHX,R9A02HHX-4A1G,ASIP InLine 02 FT/Installation/Fuel Ops Spt,A InLine,,,,,LR9A02HHX,201208,,,,411.78,L
LRIP9P,HHX,HHX,R9A02HHX-4A1G,ASIP InLine 02 FT/Installation/Fuel Ops Spt,A InLine,,,,,LR9A02HHX,201209,,,,340.17,L
LRIP9P,HHX,HHX,R9A02HHX-4A1G,ASIP InLine 02 FT/Installation/Fuel Ops Spt,A InLine,,,,,LR9A02HHX,201210,,,,53.72,L
LRIP9P,HBX,HBX,R9ASIHBX-811H,ASIP InLine Weights & Measurements,A InLine,,,,,LR9ASIHBX,201110,,,,11,L
LRIP9P,HHX,HHX,R9A03HHX-4A1G,ASIP Retrofit 03 Sensor Install,A Retrofit,,,,,LR9A03HHX,201211,,,,230,L
LRIP9P,HHX,HHX,R9A03HHX-4A1G,ASIP Retrofit 03 Sensor Install,A Retrofit,,,,,LR9A03HHX,201403,,,,0,L
LRIP9P,HHX,HHX,R9A04HHX-4A1G,ASIP Retrofit 04 Sensor Install,A Retrofit,,,,,LR9A04HHX,201303,,,,230,L
LRIP9P,HHX,HHX,R9A04HHX-4A1G,ASIP Retrofit 04 Sensor Install,A Retrofit,,,,,LR9A04HHX,201410,,,,0,L
LRIP9P,HHX,HHX,R9A05HHX-4A1G,ASIP Retrofit 05 Sensor Install,A Retrofit,,,,,LR9A05HHX,201304,,,,138,L
LRIP9P,HHX,HHX,R9A05HHX-4A1G,ASIP Retrofit 05 Sensor Install,A Retrofit,,,,,LR9A05HHX,201305,,,,92,L
LRIP9P,HHX,HHX,R9A05HHX-4A1G,ASIP Retrofit 05 Sensor Install,A Retrofit,,,,,LR9A05HHX,201411,,,,0,L
LRIP9P,HJX,HJX,R9RTPHJX-819H,MP-RTIP AV Flight Test Supt -Labor,MP-RTIP,,,,,LR9RTPHJX,201304,,,,2.490566038,L
LRIP9P,HJX,HJX,R9RTPHJX-819H,MP-RTIP AV Flight Test Supt -Labor,MP-RTIP,,,,,LR9RTPHJX,201305,,,,15.77358491,L
LRIP9P,HJX,HJX,R9RTPHJX-819H,MP-RTIP AV Flight Test Supt -Labor,MP-RTIP,,,,,LR9RTPHJX,201306,,,,16.60377358,L
LRIP9P,HJX,HJX,R9RTPHJX-819H,MP-RTIP AV Flight Test Supt -Labor,MP-RTIP,,,,,LR9RTPHJX,201307,,,,19.9245283,L
LRIP9P,HJX,HJX,R9RTPHJX-819H,MP-RTIP AV Flight Test Supt -Labor,MP-RTIP,,,,,LR9RTPHJX,201308,,,,16.60377358,L
LRIP9P,HJX,HJX,R9RTPHJX-819H,MP-RTIP AV Flight Test Supt -Labor,MP-RTIP,,,,,LR9RTPHJX,201309,,,,15.77358491,L
LRIP9P,HJX,HJX,R9RTPHJX-819H,MP-RTIP AV Flight Test Supt -Labor,MP-RTIP,,,,,LR9RTPHJX,201310,,,,0.830188679,L
LRIP9P,HEX,HEX,R9RTPHEX-818H,MP-RTIP Section 1100 Supt -Labor,MP-RTIP,,,,,LR9RTPHEX,201301,,,,0,L
LRIP9P,HEX,HEX,R9RTPHEX-818H,MP-RTIP Section 1100 Supt -Labor,MP-RTIP,,,,,LR9RTPHEX,201302,,,,0,L
LRIP9P,HEX,HEX,R9RTPHEX-818H,MP-RTIP Section 1100 Supt -Labor,MP-RTIP,,,,,LR9RTPHEX,201303,,,,0,L
LRIP9P,HEX,HEX,R9RTPHEX-818H,MP-RTIP Section 1100 Supt -Labor,MP-RTIP,,,,,LR9RTPHEX,201304,,,,0,L
LRIP9P,HEX,HEX,R9RTPHEX-818H,MP-RTIP Section 1100 Supt -Labor,MP-RTIP,,,,,LR9RTPHEX,201305,,,,54.82058824,L
LRIP9P,HEX,HEX,R9RTPHEX-818H,MP-RTIP Section 1100 Supt -Labor,MP-RTIP,,,,,LR9RTPHEX,201306,,,,57.70588235,L
LRIP9P,HEX,HEX,R9RTPHEX-818H,MP-RTIP Section 1100 Supt -Labor,MP-RTIP,,,,,LR9RTPHEX,201307,,,,69.24705882,L
LRIP9P,HEX,HEX,R9RTPHEX-818H,MP-RTIP Section 1100 Supt -Labor,MP-RTIP,,,,,LR9RTPHEX,201308,,,,57.70588235,L
LRIP9P,HEX,HEX,R9RTPHEX-818H,MP-RTIP Section 1100 Supt -Labor,MP-RTIP,,,,,LR9RTPHEX,201309,,,,54.82058824,L
LRIP9P,HHX,HHX,R9R07HHX-4A1G,MPRTIP 07 FT/Installation/Fuel Ops Spt,MP-RTIP,,,,,LR9R07HHX,201304,,,,31.2,L
LRIP9P,HHX,HHX,R9R07HHX-4A1G,MPRTIP 07 FT/Installation/Fuel Ops Spt,MP-RTIP,,,,,LR9R07HHX,201305,,,,234.4,L
LRIP9P,HHX,HHX,R9R07HHX-4A1G,MPRTIP 07 FT/Installation/Fuel Ops Spt,MP-RTIP,,,,,LR9R07HHX,201306,,,,250,L
LRIP9P,HHX,HHX,R9R07HHX-4A1G,MPRTIP 07 FT/Installation/Fuel Ops Spt,MP-RTIP,,,,,LR9R07HHX,201307,,,,265.6,L
LRIP9P,HHX,HHX,R9R08HHX-4A1G,MPRTIP 08 FT/Installation/Fuel Ops Spt,MP-RTIP,,,,,LR9R08HHX,201307,,,,275.7,L
LRIP9P,HHX,HHX,R9R08HHX-4A1G,MPRTIP 08 FT/Installation/Fuel Ops Spt,MP-RTIP,,,,,LR9R08HHX,201308,,,,245.1,L
LRIP9P,HHX,HHX,R9R08HHX-4A1G,MPRTIP 08 FT/Installation/Fuel Ops Spt,MP-RTIP,,,,,LR9R08HHX,201309,,,,245.1,L
LRIP9P,HHX,HHX,R9R08HHX-4A1G,MPRTIP 08 FT/Installation/Fuel Ops Spt,MP-RTIP,,,,,LR9R08HHX,201310,,,,15.3,L
LRIPOC,HEX,HEX,R8213965-818H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201101,,,,8,L
LRIPOC,HEX,HEX,R8213965-818H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201102,,,,8,L
LRIPOC,HEX,HEX,R8213965-818H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201106,,,,8.2,L
LRIPOC,HEX,HEX,R8213965-818H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201107,,,,8.2,L
LRIPOC,HJX,HJX,R8213965-819H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201102,,,,0,L
LRIPOC,HJX,HJX,R8213965-819H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201104,,,,0,L
LRIPOC,HJX,HJX,R8213965-819H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201106,,,,0,L
LRIPOC,HJX,HJX,R8213965-819H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201109,,,,33,L
LRIPOC,HJX,HJX,R8213965-819H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201111,,,,16.3,L
LRIPOC,HJX,HJX,R8213965-819H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201112,,,,16.4,L
LRIPOC,HJX,HJX,R8213965-819H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201201,,,,16.4,L
LRIPOC,HJX,HJX,R8213965-819H0030,AV IPT - Flight Test Support,LR8 DMS,,,,,LR8213965,201202,,,,14.9,L
LRIPOC,HHX,HHX,C8MX33AA-4A1G0030,GH PRODUCTION,LOT 8,,,,,LC8MX33AA,201110,,,,0,L
LRIPOC,HHX,HHX,C8MX33AA-4A1G0030,GH PRODUCTION,LOT 8,,,,,LC8MX33AA,201112,,,,83.34,L
